start_station_name,start_lat,start_lng
62 St & 34 Ave,40.75201,-73.89986
40 Ave & Crescent St,40.7535992020056,-73.93795609474182
28 St & 41 Ave,40.751047,-73.93797
E 45 St & 3 Ave,40.75255434,-73.97282625
E 44 St & Lexington Ave,40.752643,-73.974996
54 St & 37 Ave,40.75098,-73.90799
21 St & Queens Plaza North,40.75325964,-73.94335788
W 40 St & 5 Ave,40.752200246,-73.982313871
E 40 St & 5 Ave,40.752062307,-73.9816324043
W 36 St & 7 Ave,40.752149,-73.989539
38 St & Northern Blvd,40.752372,-73.925384
W 33 St & 10 Ave,40.753359318,-73.999598503
31 St & Northern Blvd,40.752236485,-73.933303475
E 47 St & 1 Ave,40.75206862,-73.96784384
E 47 St & 2 Ave,40.75323098,-73.97032517
55 St & Northern Blvd,40.75326,-73.90585
24 St & 41 Ave,40.752474,-73.939991
50 St & Northern Blvd,40.753441,-73.912402
Vernon Blvd & Queens Plaza S,40.75408220615571,-73.94942253828049
Vernon Blvd & 41 Rd,40.7552433,-73.9485678
W 42 St & 6 Ave,40.75492,-73.98455
43 St & 35 Ave,40.754139,-73.919543
42 Pl & Northern Blvd,40.753091,-73.920603
W 35 St & 8 Ave,40.752762088742045,-73.99280458705107
8 Ave & W 38 St,40.75461,-73.99177
37 Ave & 35 St,40.7531106,-73.9279917
E 51 St & 1 Ave,40.75455731,-73.96592976
W 34 St & Hudson Blvd E,40.758475661,-73.989638209
62 St & Northern Blvd,40.754176,-73.900318
38 Ave & 29 St,40.75473,-73.93367
E 48 St & 3 Ave,40.7546011026,-73.971878855
Broadway & 51 St,40.754164,-73.908906
W 44 St & 5 Ave,40.754459262,-73.980912805
E 43 St & Madison Ave,40.753731489,-73.978901029
34 Ave & 48 St,40.75388,-73.914952
Broadway & W 41 St,40.75513557,-73.98658032
W 40 St & 7 Ave,40.754818,-73.988154
Broadway & W 38 St,40.7529728216068,-73.98734897375107
35 Ave & 37 St,40.7557327,-73.9236611
Southpoint Park,40.75370225419114,-73.95865201950072
W 36 St & 9 Ave,40.75462324029105,-73.99516761302948
W 35 St & Dyer Ave,40.754691750226016,-73.99740189313889
W 35 St & 9 Ave,40.754182577,-73.996227264
36 Ave & 31 St,40.756421804,-73.929150105
E 51 St & 2 Ave,40.755293,-73.967641
W 34 St & 11 Ave,40.75594159,-74.0021163
58 St & 32 Ave,40.75574,-73.903427
24 St & 38 Ave,40.756351,-73.936515
E 47 St & Park Ave,40.75510267,-73.97498696
Broadway & 49 St,40.755389,-73.911517
W 43 St & 6 Ave,40.75527307,-73.98316936
6 Ave & W 45 St,40.756951,-73.982631
34 Ave & 45 St,40.754835725,-73.917107821
Roosevelt Island Tramway,40.757196784,-73.9534446
W 41 St & 8 Ave,40.75640548,-73.9900262
W 42 St & 8 Ave,40.758007765,-73.990513802
34 St & 35 Ave,40.756993055,-73.926358223
E 54 St & 1 Ave,40.756265,-73.964179
W 37 St & 10 Ave,40.75660359,-73.9979009
Hudson Blvd W & W 36 St,40.75676475086503,-73.99971440439913
28 St & 36 Ave,40.757186,-73.932719
E 53 St & 3 Ave,40.757449865,-73.969513059
E 53 St & Lexington Ave,40.758186817,-73.970727086
31 Ave & 57 St,40.757357,-73.904726
E 48 St & 5 Ave,40.75724567911726,-73.97805914282799
W 48 St &  Rockefeller Plaza,40.75776935448309,-73.97929430007935
48 St & Broadway,40.755763,-73.912715
34 Ave & 38 St,40.756956339,-73.921613097
W 42 St & Dyer Ave,40.758756638,-73.993437529
9 Ave & W 39 St,40.756403523272496,-73.99410143494606
E 55 St & 2 Ave,40.75797322,-73.96603308
31 Ave & 61 St,40.757525,-73.901614
21 St & 38 Ave,40.7576314,-73.9391224
E 51 St & Lexington Ave,40.75714758,-73.97207836
E 53 St & Madison Ave,40.7597108,-73.97402311
Madison Av & E 51 St,40.75863,-73.97513
E 50 St & Park Ave,40.757389545,-73.974651098
49 St & 31 Ave,40.758057,-73.909831
51 St & Hobart St,40.75767234025041,-73.90769943594933
40 Ave & 9 St,40.75742,-73.945133
W 47 St & 6 Ave,40.758397,-73.98255
43 St & Broadway,40.7577284,-73.9166368
W 45 St & 8 Ave,40.759406924,-73.988985062
35 St & 34 Ave,40.7580583,-73.9242751
E 58 St & 1 Ave (NE Corner),40.75892386377695,-73.96226227283478
E 60 St & York Ave,40.75865376,-73.958927274
Crescent St & 35 Ave,40.75949502,-73.932284355
E 56 St & 3 Ave,40.75934501,-73.96759673
W 51 St & Rockefeller Plaza,40.760188699,-73.978510737
46 St & 30 Rd,40.76072,-73.910989
Broadway & W 48 St,40.76017739537783,-73.98486793041229
Steinway St & Broadway,40.75905795418586,-73.91897544264793
9 Ave & W 45 St,40.76019252,-73.9912551
34 Ave & 31 St,40.759631395,-73.927122474
E 58 St & 1 Ave (NW Corner),40.759125,-73.962658
11 Ave & W 41 St,40.76030096,-73.99884222
21 St & 36 Ave,40.7601853,-73.9362726
E 56 St & Madison Ave,40.761573,-73.972628
50 St & 30 Ave,40.760083,-73.907107
36 Ave & 10 St,40.761476994,-73.941051722
W 52 St & 6 Ave,40.76132983124814,-73.97982001304626
W 51 St & 6 Ave,40.7606597,-73.98042047
Newton Rd & 44 St,40.759596944,-73.914358616
W 49 St & 8 Ave,40.76227205,-73.98788205
8 Ave & W 49 St,40.76171227910671,-73.98655101656914
35 St & Broadway,40.760339,-73.9222427
1 Ave & E 62 St,40.7612274,-73.96094022
W 43 St & 10 Ave,40.76009437,-73.99461843
W 44 St & 11 Ave,40.762009,-73.996975
Crescent St & 34 Ave,40.76108,-73.930562
E 58 St & 3 Ave,40.761103034,-73.967521548
3 Ave & E 62 St,40.76358223,-73.96522069
12 Ave & W 40 St,40.76087502,-74.00277668
Bulova Ave & Brooklyn Queens Expressway W,40.762507,-73.902534
W 54 St & 6 Ave,40.76,-73.98
30 Ave & 47 St,40.761294,-73.909562
Broadway & W 51 St,40.762578249,-73.983478189
Broadway & W 53 St,40.76344058,-73.98268129
31 Ave & Steinway St,40.7614218,-73.916838288
W 47 St & 9 Ave,40.76153045158114,-73.99007007479668
31 St & Broadway,40.761539221,-73.925879598
W 46 St & 11 Ave,40.763600111,-73.996801138
34 Ave & 21 St,40.762846589,-73.934258103
E 59 St & Madison Ave,40.763434291,-73.971403599
49 St & 25 Ave,40.764496,-73.904632
35 Ave & 10 St,40.763154507,-73.939895272
W 56 St & 6 Ave,40.763406,-73.977225
W 55 St & 6 Ave,40.763189,-73.978434
30 Ave & 41 St,40.763422,-73.914142
Motorgate,40.764125228,-73.947827816
8 Ave & W 52 St,40.763765574,-73.985205531
31 Ave & 34 St,40.763154,-73.920827
1 Ave & E 68 St,40.764959216,-73.958114147
W 47 St & 10 Ave,40.762719035,-73.992995024
Crescent St & Broadway,40.763322592,-73.928489566
E 63 St & 3 Ave,40.757475019,-73.985508323
34 Ave & 13 St,40.7638753,-73.9364848
E 58 St & Madison Ave,40.76302594280519,-73.97209525108337
Grand Army Plaza & Central Park S,40.764208198,-73.97380197
46 St & 28 Ave,40.763396502,-73.90870595
Broadway & W 56 St,40.764793873,-73.982530713
7 Ave & W 55 St,40.764372587,-73.981163383
38 St & 30 Ave,40.764135361,-73.915886283
W 50 St & 9 Ave,40.76360467795863,-73.98917958140373
31 Ave & 30 St,40.7647,-73.9240312
E 65 St & 2 Ave,40.76471851944339,-73.96222069859505
21 St & 31 Dr,40.7659,-73.930819
34th Ave & Vernon Blvd,40.76535380385866,-73.93986314535141
Central Park S & 6 Ave,40.76590936,-73.97634151
28 Ave & 44 St,40.764195561,-73.910918951
W 56 St & 8 Ave,40.765959181657976,-73.98313522338867
35 St & 30 Ave,40.765489578,-73.918126464
E 72 St & York Ave,40.76663814,-73.95348296
W 53 St & 10 Ave,40.76669671,-73.99061728
W 50 St & 10 Ave,40.76473420006519,-73.99194359779358
31 Ave & Crescent St,40.7658346,-73.9265474
E 68 St & 3 Ave,40.766982794,-73.961984992
Broadway & 12 St,40.7668,-73.9347774
5 Ave & E 63 St,40.766368,-73.971518
46 St & 25 Ave,40.765753,-73.90676
7 Ave & Central Park South,40.7667405590595,-73.9790689945221
Steinway St & 28 Ave,40.7656251,-73.9136695
W 54 St & 9 Ave,40.76584941,-73.98690506
31 St & Newtown Ave,40.767476559,-73.921047688
2 Ave & E 72 St,40.7687620293096,-73.95840793848038
W 52 St & 11 Ave,40.767289758,-73.993951082
Ditmars Blvd & 76 St,40.768442,-73.893531
23 St & 31 Ave,40.76663971723091,-73.9286595582962
31 Rd & 21 St,40.766824,-73.930486
E 67 St & Park Ave,40.76780080148132,-73.96592080593109
E 68 St & Madison Ave,40.7691572,-73.96703464
Ditmars Blvd & 48 St,40.769219,-73.901001
Vernon Blvd & 10 St,40.7671863,-73.9373554
25 Ave & 41 St,40.767666,-73.910963
Broadway & W 58 St,40.76695317,-73.98169333
28 Ave & 35 St,40.7671,-73.9169858
E 74 St & 1 Ave,40.7689738,-73.95482273
W 56 St & 10 Ave,40.768254,-73.988639
W 54 St & 11 Ave,40.768333,-73.992573
Crescent St & 30 Ave,40.768692,-73.9249574
3 Ave & E 71 St,40.76873687,-73.96119945
Ditmars Blvd & 73 St,40.768162489,-73.896474004
31 Ave & 14 St,40.7682,-73.9322662
E 66 St & Madison Ave,40.768276215,-73.968414545
37 St & 24 Ave,40.770168424,-73.912043452
31 St & Astoria Blvd,40.7699176,-73.9184057
E 75 St & 3 Ave,40.77112927,-73.95772297
Ditmars Blvd & 79 St,40.768718958,-73.890918136
30 Ave & 21 St,40.7703743,-73.9286078
E 72 St & Park Ave,40.771171093,-73.964065194
Vernon Blvd & 31 Ave,40.769164324,-73.935587525
Steinway St & 23 Ave,40.771409392,-73.907768846
43 St & 23 Ave,40.769673,-73.906018
Broadway & W 61 St,40.77003010255044,-73.9819684624672
31 St & Hoyt Ave N,40.7711528,-73.9170074
E 77 St & 1 Ave,40.77095553869235,-73.95356208096926
1 Ave & E 78 St,40.771395802,-73.953452706
W 59 St & 10 Ave,40.770513,-73.988038
Newtown Ave & 23 St,40.771358967,-73.924526811
3 Ave & E 72 St,40.769959927,-73.960595489
76 St & 21 Ave,40.770151258,-73.8936553
Hazen St & 20 Ave,40.772109032,-73.895117164
30 Ave & 12 St,40.77171710520828,-73.93159255385399
Ditmars Blvd & 43 St,40.771203,-73.903865
35 St & 23 Ave,40.77301508291382,-73.91119033098221
E 82 St & East End Ave,40.772691369,-73.946782351
W 63 St & Broadway,40.77163851,-73.98261428
E 78 St & 2 Ave,40.772658229,-73.955730557
11 Ave & W 59 St,40.77149671054441,-73.99046033620834
West End Ave & W 60 St,40.77237,-73.99005
21 Ave & 80 St,40.770888,-73.889914
18 St & 27 Ave,40.772768286288304,-73.92743647098541
20 Ave & 48 St,40.773012638,-73.897014618
8 St & Astoria Blvd,40.77253902,-73.932717443
Steinway St & Ditmars Blvd,40.772717,-73.906127
Central Park West & W 68 St,40.7734066,-73.97782542
23 Rd & 31 St,40.77336750284339,-73.91382560133934
E 81 St & York Ave,40.772831321,-73.949738979
E 77 St & 3 Ave,40.77314236,-73.95856158
27 Ave & 9 St,40.7739825,-73.9309134
5 Ave & E 72 St,40.77282817,-73.96685276
36 St & Ditmars Blvd,40.774306,-73.908335
E 85 St & East End Ave,40.77431811327392,-73.94548773765564
East End Ave & E 86 St,40.775001049,-73.944535613
W 67 St & Broadway,40.774751544,-73.982344747
24 Ave & 29 St,40.7729,-73.916142
E 81 St & 1 Ave,40.77377781072322,-73.95197331905365
W 64 St & Thelonious Monk Circle,40.77515953434235,-73.98918695747852
21 St & Hoyt Ave S,40.774645,-73.923706
E 76 St & Park Ave,40.773934364,-73.962111712
27 Ave & 3 St,40.774876237,-73.934185028
Steinway St & 21 Ave,40.774798,-73.903787
Central Park West & W 72 St,40.77579376683666,-73.9762057363987
31 St & 23 Ave,40.7747878,-73.9125551
31 St & Ditmars Blvd,40.776168,-73.910485
E 85 St & York Ave,40.77536905,-73.94803392
Amsterdam Ave & W 66 St,40.774749041,-73.984640598
24 Ave & 26 St,40.774591,-73.918544
E 81 St & 3 Ave,40.77573034,-73.9567526
Astoria Park S & Shore Blvd,40.7767,-73.927631
5 Ave & E 78 St,40.77632142182271,-73.96427392959595
20 Ave & 42 St,40.775415,-73.900063
35 St & 21 Ave,40.776763797,-73.906561017
Columbus Ave & W 72 St,40.7770575,-73.97898475
23 Ave & 27 St,40.776165,-73.9153175
E 84 St & 1 Ave,40.77565541,-73.95068615
Riverside Blvd & W 67 St,40.777507027547976,-73.98888587951659
19 St & 24 Ave,40.777671218,-73.922356725
E 81 St & Park Ave,40.77677702,-73.9590097
Madison Ave & E 82 St,40.777934194,-73.960873723
20 Ave & 38 St,40.777112,-73.902382
31 St & 21 Ave,40.77813,-73.90842
E 89 St & York Ave,40.7779453,-73.946041
W 70 St & Amsterdam Ave,40.77748046,-73.98288594
21 St & 23 Ave,40.778557,-73.919046
E 85 St & 3 Ave,40.77801203,-73.95407149
Steinway St & 19 Ave,40.77803874,-73.899643064
W 74 St & Columbus Ave,40.7785669,-73.97754961
Crescent St & Ditmars Blvd,40.7787185,-73.9145645
E 88 St & 1 Ave,40.778301,-73.9488134
E 84 St & Park Ave,40.77862688,-73.95772073
Central Park West & W 76 St,40.77896784,-73.97374737
20 Ave & 31 St,40.78012085,-73.906848431
Amsterdam Ave & W 73 St,40.779785991,-73.980846763
E 89 St & 3 Ave,40.78066802,-73.95218277
Shore Blvd & Astoria Park,40.77977,-73.923162
W 76 St & Columbus Ave,40.7801839724239,-73.97728532552719
21 Ave & Crescent St,40.780478,-73.912212
E 91 St & 2 Ave,40.781406283,-73.950324059
E 93 St & 2 Ave,40.782454175279874,-73.9489196240902
1 Ave & E 94 St,40.7817212,-73.94594
Riverside Dr & W 72 St,40.78057799010334,-73.98562431335449
Ditmars Blvd & 19 St,40.78145,-73.9183302
E 88 St & Park Ave,40.781410700190015,-73.95595908164978
W 82 St & Central Park West,40.782871962,-73.971467972
Amsterdam Ave & W 79 St,40.7829391,-73.9786517
21 St & 21 Ave,40.782461524,-73.914482713
5 Ave & E 87 St,40.78232260730881,-73.95987510681152
Wards Meadow Comfort Station,40.782957315,-73.930775881
2 Ave & E 96 St,40.7839636,-73.9471673
Riverside Dr & W 78 St,40.78414472,-73.98362492
West End Ave & W 78 St,40.784005642,-73.981743097
21 Ave & Shore Blvd,40.783950448,-73.91682744
E 91 St & Park Ave,40.7835016,-73.955327
Central Park West & W 85 St,40.78476,-73.969862
Amsterdam Ave & W 82 St,40.785362363,-73.976642251
20 Ave & 21 St,40.783911586,-73.91220355
E 97 St & 3 Ave,40.7859201,-73.94860294
E 95 St & 3 Ave,40.784928322,-73.950510383
5 Ave & E 93 St,40.7857851,-73.957481
W 84 St & Columbus Ave,40.78499979,-73.97283406
2 Ave & E 99 St,40.7862586,-73.94552579
Riverside Dr & W 82 St,40.78720869,-73.98128127
20 Ave & Shore Blvd,40.785994,-73.915098
E 97 St & Madison Ave,40.787912369,-73.953497648
E 102 St & 1 Ave,40.7869946,-73.94164802
W 84 St & Broadway,40.7867947,-73.977112
3 Ave & E 100 St,40.7877214,-73.94728331
W 90 St & Amsterdam Ave,40.79017948095081,-73.97288918495178
W 89 St & Columbus Ave,40.7882213,-73.97041561
2 Ave & E 104 St,40.7892105,-73.94370784
Madison Ave & E 99 St,40.789485,-73.952429
E 98 St & Park Ave,40.78813,-73.95206
Pleasant Ave & E 116 St,40.7949879,-73.9333349
Central Park W & W 91 St,40.788782239,-73.966600537
E 106 St & 1 Ave,40.7892529,-73.93956237
W 87 St & Amsterdam Ave,40.788576365,-73.975069046
E 103 St & Lexington Ave,40.7903051,-73.94755757
E 106 St & 2 Ave,40.790405273,-73.941613078
W 87 St & West End Ave,40.789622,-73.97757
E 102 St & Park Ave,40.7904828,-73.95033068
W 92 St & Broadway,40.792345524,-73.974280715
E 106 St & Lexington Ave,40.791916132,-73.945879579
5 Ave & E 103 St,40.7922553,-73.95249933
Icahn Stadium,40.79346,-73.92389
Columbus Ave & W 95 St,40.7919557,-73.968087
1 Ave & E 110 St,40.7923272,-73.9383
West End Ave & W 94 St,40.794237733,-73.973986387
Riverside Dr & W 91 St,40.79313480986663,-73.97700369358063
E 106 St & Madison Ave,40.7934337,-73.94945003
W 100 St & Manhattan Ave,40.795,-73.9645
Central Park W & W 97 St,40.79249519495111,-73.96417066463071
E 114 St & 1 Ave,40.7945663,-73.9362541
W 95 St & Broadway,40.793873429,-73.971797943
3 Ave & E 112 St,40.795508,-73.941606
E 116 St & 2 Ave,40.796879,-73.937261
Lexington Ave & E 111 St,40.7954121,-73.9441232
Sunken Meadow Comfort Station,40.79558,-73.91906
Central Park W & W 103 St,40.795747757,-73.961825848
Pleasant Ave & E 120 St,40.7974772,-73.9311847
E 117 St & 1 Ave,40.796563387,-73.934566021
W 100 St & Broadway,40.7973721,-73.97041192
W 111 St & 5 Ave,40.79752078124756,-73.9489397406578
Columbus Ave & W 103 St,40.797088742,-73.964204669
E 118 St & 1 Ave,40.797518492,-73.935127735
E 115 St & Madison Ave,40.7989445,-73.944846
E 115 St & Lexington Ave,40.797911,-73.9423
Lenox Ave & W 111 St,40.7987859,-73.9523
W 106 St & Central Park West,40.7981856,-73.9605909006
W 104 St & Amsterdam Ave,40.79904139288298,-73.96649479866028
E 118 St & 3 Ave,40.799216151,-73.938896179
E 134 St & Walnut Ave,40.800425,-73.911034
Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613
Bronx Shore Comfort Station,40.80046,-73.92404
W 107 St & Columbus Ave,40.799875379,-73.962097049
2 Ave & E 122 St,40.800689816,-73.934964061
Riverside Dr & W 104 St,40.8013434,-73.9711457439
E 118 St & Park Ave,40.80048728,-73.941857934
Willow Ave & E 133 St,40.800933,-73.913863
Lenox Ave & W 115 St,40.801128149,-73.950157285
Frederick Douglass Blvd & W 112 St,40.801694,-73.957145
W 106 St & Amsterdam Ave,40.8008363,-73.9664492472
E 123 St & Lexington Ave,40.802909255,-73.937898636
Walnut Ave & E 136 St,40.801657,-73.909513
E 118 St & Madison Ave,40.801547766,-73.94446528
E 133 St & Cypress Pl,40.802568793,-73.917265773
Adam Clayton Powell Blvd & W 115 St,40.802517653,-73.95320034
W 110 St & Amsterdam Ave,40.802692,-73.96295
2 Ave & E 125 St,40.802327514,-73.933689237
West End Ave & W 107 St,40.8021174,-73.9681805305
Lexington Ave & E 120 St,40.8013066,-73.9398167
E 138 St & Willow Ave,40.804254413,-73.911679626
Lenox Ave & W 117 St,40.802513957,-73.949161053
St. Ann's Av & Bruckner Blvd,40.803388357,-73.919815898
Frederick Douglass Blvd & W 115 St,40.803930044,-73.955940843
Lexington Ave & E 127 St,40.805726,-73.936322
Madison Ave & E 120 St,40.80295,-73.942954
E 138 St & Cypress Ave,40.805557609,-73.914747477
Adam Clayton Powell Blvd & W 118 St,40.804372,-73.951475
Cathedral Pkwy & Broadway,40.804213,-73.96699104
Park Ave & E 124 St,40.804665208,-73.939605474
Mt Morris Park W & W 120 St,40.804038,-73.945925
E 135 St & St Ann's Ave,40.805089,-73.918889
Frederick Douglass Blvd & W 117 St,40.805353403,-73.954653263
Willis Ave & Bruckner Blvd,40.805701,-73.925177
W 116 St & Amsterdam Ave,40.8067581,-73.9607082
E 128 St & 3 Ave,40.80558145,-73.933982611
5 Ave & W 126 St,40.807324529,-73.941848516
E 141 St & Jackson Ave,40.807015061,-73.911917448
Adam Clayton Powell Blvd & W 123 St,40.807737231,-73.949249029
Brook Ave & E 138 St,40.807408,-73.91924
Alexander Ave & E 134 St,40.807498217,-73.927176118
Lincoln Ave & E 134 St,40.808484,-73.928803
W 113 St & Broadway,40.805946112,-73.965069652
W 116 St & Broadway,40.808200002,-73.964129448
Lexington Ave & E 128 St,40.806414,-73.936085
Southern Blvd & E 142 St,40.807347437082,-73.90809774398804
Lenox Ave & W 126 St,40.808434367,-73.945321441
E 141 St & St Ann's Ave,40.808771253,-73.916056752
St Nicholas Ave & Manhattan Ave,40.809761047,-73.953143239
Willis Ave & E 137 St,40.808312416,-73.923683405
Amsterdam Ave & W 119 St,40.808511019,-73.959561706
5 Ave & W 131 St,40.81003809,-73.939751148
E 128 St & Madison Ave,40.807584167,-73.939086318
St Mary's St & Jackson Ave,40.808891,-73.91081
Adam Clayton Powell Blvd & W 126 St,40.80949534777948,-73.94776493310928
Brook Ave & E 141 St,40.809684873,-73.917847872
Morningside Ave & W 123 St,40.81,-73.9551508
Morningside Dr & Amsterdam Ave,40.81027329,-73.957235813
Lincoln Ave & E 138 St,40.810806751,-73.927371979
W 120 St & Claremont Ave,40.8109494,-73.9634
E 132 St & Madison Ave,40.810224,-73.937195
Wales Ave & E 147 St,40.811262488,-73.907779336
Lenox Ave & W 130 St,40.8107922,-73.9430681
St. Ann's Ave & E 144 St,40.811130047,-73.914899707
St. Nicholas Ave & W 126 St,40.8114323,-73.9518776
Willis Ave & E 141 St,40.810895681,-73.921620488
Southern Blvd & Avenue St. John,40.812769,-73.901583
5 Ave & E 135 St,40.812139273,-73.93791759
Adam Clayton Powell Blvd & W 130 St,40.812359929,-73.946102023
E 144 St & Brook Ave,40.811778307,-73.917143822
E 142 St & 3 Ave,40.812759638,-73.923555374
Broadway & W 122 St,40.8120562,-73.9612547
Southern Blvd & E 149 St,40.81189239,-73.904206991
Lenox Ave & W 133 St,40.813155413,-73.941751361
E 149 St & Eagle Ave,40.814081669,-73.91196084
Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286
Willis Ave & E 143 St,40.812299,-73.92037
Amsterdam Ave & W 125 St,40.813358,-73.956461
E 138 St & Park Ave,40.812685251,-73.929241657
E 138 St & Grand Concourse,40.813224,-73.930605
Beck St & Leggett Ave,40.815077,-73.899939
E 138 St & 5 Av,40.81449,-73.936153
E 149 St & Jackson Ave,40.813135,-73.909235
Adam Clayton Powell Blvd & W 132 St,40.813671947,-73.945154548
Brook Ave & E 148 St,40.814383,-73.915368
W 129 St & Convent Ave,40.814481378,-73.953339219
Hunts Point Ave & Bryant Ave,40.814192891,-73.88575387
Morris Ave & E 142 St,40.814318061,-73.924904466
Broadway & Moylan Pl,40.814338803,-73.959043026
Prospect Ave & E 151 St,40.814286351,-73.903944254
W 135 St & Lenox Terrace Pl,40.813619,-73.939336
St Ann's Ave & Westchester Ave,40.815887,-73.911918
St Nicholas Ave & W 134 St,40.8161062,-73.948312521
Courtlandt Ave & E 149 St,40.816402,-73.919549
E 147 St & Bergen Ave,40.814673,-73.91839
Amsterdam Ave & W 131 St,40.816329598,-73.954344273
Barry St & Tiffany St,40.816234112,-73.891495705
Grand Concourse & E 144 St,40.816795468,-73.927953601
Longwood Ave & Southern Blvd,40.816343,-73.896447
5 Av & W 139 St,40.815502048,-73.935893059
Westchester Ave & Jackson Ave,40.816124,-73.908116
Adam Clayton Powell Blvd & W 138 St,40.81695971032464,-73.9422959089279
Bergen Ave & E 152 St,40.817255259,-73.914632559
Convent Ave & W 135 St,40.818155885,-73.951109648
E 149 St & Morris Ave,40.81734,-73.922962
Broadway & W 131 St,40.817555,-73.957163
Southern Blvd & Tiffany St,40.818185,-73.894143
Gerard Ave & E 146 St,40.81786871,-73.929484606
Prospect Ave & Longwood Ave,40.81899,-73.90202
Lenox Ave & W 140 St,40.817245,-73.938787
Frederick Douglass Blvd & W 139 St,40.818935752,-73.944900036
Melrose Ave & E 150 St,40.816827,-73.917338
Old Broadway & W 133 St,40.818212,-73.955277
Lafayette Ave & Hunts Point Ave,40.816600084,-73.888305783
Seneca Ave & Irvine St,40.81872569990116,-73.88862490653992
E 149 St & Park Ave,40.818143606,-73.925307751
12 Ave & W 125 St,40.818299,-73.960405
Dawson St & Intervale Ave,40.819988608,-73.897305131
Westchester Ave & E 156 St,40.817768455,-73.905296683
Adam Clayton Powell Blvd & W 141 St,40.819391012,-73.94097244700001
E 156 & Brook Ave,40.819823,-73.912411
St Nicholas Ave & W 137 St,40.818477,-73.947568
Morris Ave & E 153 St,40.819535136,-73.921694398
Broadway & W 133 St,40.819177508,-73.955974579
Garrison Ave & Manida St,40.818844914,-73.890291691
E 150 St & Gerard Ave,40.82009244,-73.929115057
Westchester Ave & Longwood Ave,40.819847822,-73.901218295
Lenox Ave & W 144 St,40.819783,-73.936521
Lenox Ave & W 146 St,40.821051836,-73.936099648
Cauldwell Ave & E 158 St,40.819818854,-73.908379793
Edgecombe Ave & W 141 St,40.820681,-73.945144
Melrose Ave & E 154 St,40.819607139,-73.916129708
Amsterdam Ave & W 136 St,40.819791436,-73.951800585
Faile St & Garrison Ave,40.820578,-73.888271
W 133 St & 12 Ave,40.820003,-73.959089
E 163 St & Tiffany St,40.821075,-73.895069
E 160 St & Tinton Ave,40.820227265,-73.903788805
W 144 St & Adam Clayton Powell Blvd,40.820877,-73.939249
Brook Ave & E 157 St,40.8209126,-73.911667943
St. Nicholas Terrace & Convent Ave,40.821294,-73.947868
E 155 St & Courtlandt Ave,40.820608974,-73.917497516
E 156 St & Courtlandt Ave,40.821238041,-73.917101741
Broadway & W 138 St,40.82182,-73.95353
Riverside Dr & W 138 St,40.823175073,-73.955849528
Bruckner Blvd & Bryant Ave,40.821910739,-73.888601661
Walton Ave & E 153 St,40.822351,-73.926907
Intervale Ave & Westchester Ave,40.821762443,-73.896792889
Cauldwell Ave & E 161 St,40.821857452,-73.907571554
Frederick Douglass Blvd & W 145 St,40.823251009,-73.941810846
E 158 St & Melrose Ave,40.822215,-73.914688
Hamilton Pl & W 140 St,40.822756,-73.951346
Concourse Village West & E 156 St,40.823409677,-73.923318624
E 165 St & Fox St,40.823981285,-73.894097924
River Ave & E 151 St,40.822217,-73.928939
E 163 St & Union Ave,40.822512507,-73.901736856
W 147 St & Adam Clayton Powell Blvd,40.82281,-73.937413
3 Ave & E 163 St,40.823872,-73.908699
Edgecombe Ave & W 145 St,40.823464274,-73.943968177
E 161 St & Park Ave,40.824811,-73.916407
Broadway & W 142 St,40.824686,-73.951947
W 140 St & Riverside Dr,40.824048638,-73.954639316
Longfellow Ave & Aldus St,40.823109865,-73.887675524
Longfellow Ave & E 165 St,40.825345993,-73.887758255
Grand Concourse & E 156 St,40.823429,-73.924689
Rogers Pl & E 165 St,40.823890805,-73.897429466
Tinton Ave & E 165 St,40.824939728,-73.902406454
Bradhurst Ave & W 148 St,40.825125,-73.941616
Washington Ave & E 163 St,40.824163675,-73.910648584
W 145 St & Amsterdam Ave,40.825244,-73.947257
Concourse Village East & E 158 St,40.823713064,-73.919407964
Westchester Ave & Southern Blvd,40.824983478,-73.891708612
E 157 St & River Ave,40.825735927,-73.927308679
River Ave & E 153 St,40.82441,-73.92818
Prospect Ave & E 167 St,40.826256156,-73.898772478
Adam Clayton Powell Blvd & W 151 St,40.825289,-73.936232
3 Ave & Franklin Ave,40.827019095,-73.907435179
St Nicholas Ave & W 150 St,40.827091217,-73.942823648
Park Ave & E 162 St,40.825716,-73.915585
Riverside Dr & W 145 St,40.827305,-73.951989
W 146 St & Broadway,40.826880455,-73.949705005
Home St & Westchester Ave,40.827667952,-73.886758089
Grand Concourse & E 161 St,40.827272773,-73.922744274
E 169 St & Fox St,40.827142954,-73.893576622
E 153 St & E 157 St,40.826622486,-73.929302096
Macombs Pl & W 152 St,40.826476097,-73.937910199
W 148 St & Amsterdam Ave,40.826994181,-73.946008563
Morris Ave & E 163 St,40.827230499624726,-73.91765579597632
E 167 St & Bryant Ave,40.826708913,-73.888532043
E 161 St & River Ave,40.827884912,-73.927142739
Intervale Ave & Kelly St,40.827301,-73.896372
E 167 St & Franklin Ave,40.82895,-73.90521
Boston Rd & E 167 St,40.828199,-73.903719
Edgecombe Ave & W 150 St,40.827062607,-73.941307545
Convent Ave & W 151 St,40.82831,-73.942924
