end_station_id,time_period,end_station_name,end_lat,end_lng,average_ride_time,riders,daily_riders
3379.03,overnight,5 Ave & 37 St,40.652657,-74.002356,21.272727272727273,11,0.12222222222222222
3388.02,afternoon,41 St & 3 Ave,40.652512,-74.008906,11.930232558139535,43,0.4777777777777778
3388.02,evening,41 St & 3 Ave,40.652512,-74.008906,10.966666666666667,30,0.3333333333333333
3388.02,morning,41 St & 3 Ave,40.652512,-74.008906,10.129032258064516,31,0.34444444444444444
3388.02,overnight,41 St & 3 Ave,40.652512,-74.008906,3.0,1,0.011111111111111112
3394.03,afternoon,McDonald Ave & Vanderbilt St,40.651654,-73.981231,12.945454545454545,110,1.2222222222222223
3394.03,evening,McDonald Ave & Vanderbilt St,40.651654,-73.981231,12.112359550561798,89,0.9888888888888889
3394.03,morning,McDonald Ave & Vanderbilt St,40.651654,-73.981231,13.5,48,0.5333333333333333
3394.03,overnight,McDonald Ave & Vanderbilt St,40.651654,-73.981231,23.818181818181817,11,0.12222222222222222
3420.01,afternoon,36 St & 4 Ave,40.654144,-74.00422,12.720245398773006,815,9.055555555555555
3420.01,evening,36 St & 4 Ave,40.654144,-74.00422,12.280922431865829,477,5.3
3420.01,morning,36 St & 4 Ave,40.654144,-74.00422,8.424528301886792,742,8.244444444444444
3420.01,overnight,36 St & 4 Ave,40.654144,-74.00422,7.285714285714286,84,0.9333333333333333
3426.02,afternoon,Prospect Ave & Vanderbilt St,40.653368,-73.976291,49.054054054054056,37,0.4111111111111111
3426.02,evening,Prospect Ave & Vanderbilt St,40.653368,-73.976291,15.08,25,0.2777777777777778
3426.02,morning,Prospect Ave & Vanderbilt St,40.653368,-73.976291,7.5625,16,0.17777777777777778
3426.02,overnight,Prospect Ave & Vanderbilt St,40.653368,-73.976291,8.0,3,0.03333333333333333
3428.04,afternoon,2 Ave & 43 St,40.65292829363811,-74.01286482810974,24.54901960784314,51,0.5666666666666667
3428.04,evening,2 Ave & 43 St,40.65292829363811,-74.01286482810974,14.058823529411764,17,0.18888888888888888
3428.04,morning,2 Ave & 43 St,40.65292829363811,-74.01286482810974,11.742857142857142,35,0.3888888888888889
3428.04,overnight,2 Ave & 43 St,40.65292829363811,-74.01286482810974,14.0,3,0.03333333333333333
